id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
04-08-36-01,1,04-08,['04-08-07-cub-g-10'],['pick up'],pick up green big cube,"['green', 'big', 'cube']","[0.03990485389584257, 0.07618943874528387, 0.028173802437445383, 0.038109745348121116, 0.02520590288203838, 0.05263571616307833, 1.0, 1.0, 0.0736640177898707, 0.24628151859217326, 0.16174146004652107, 0.05066505360135704, 0.05268830485437457, 0.0262889313942274, 0.10832220484580914, 0.02012904940385684]"
04-08-37-02,2,04-08,['04-08-07-cub-g-10'],['pick up'],pick up cube,['cube'],"[0.038459914458700784, 0.060575131645674546, 0.0253163074268843, 0.03475833166318317, 0.02610709455431629, 0.045415927900732525, 1.0, 1.0, 0.06765301111710835, 0.3818036138238416, 0.09649105713064286, 0.04453368723665544, 0.04664106249377747, 0.027570884515783885, 0.08556519812541408, 0.019108777907284814]"
04-08-38-03,3,04-08,['04-08-07-cub-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.032744914101298365, 0.06000087887390995, 0.026757277878690134, 0.032226253057064135, 0.022961928786156396, 0.048190745271281976, 0.2412072389895217, 1.0, 0.0556263343464083, 0.11205220662308842, 0.1253157836355254, 0.043994421512895836, 0.06071883274653912, 0.023867403142132468, 0.09491322620733085, 0.019422554828157024]"
04-08-39-04,4,04-08,['04-08-07-cub-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.06925116568635775, 0.10409114807243013, 0.038270664234584854, 0.0591784380631253, 0.04229359060240394, 0.06958816744930196, 1.0, 1.0, 0.13275503261799626, 1.0, 0.14300356344425136, 0.07288588119514525, 0.061128737935041366, 0.04477544192424398, 0.13372155668715024, 0.029056612087967656]"
04-08-40-00,0,04-08,['04-08-08-cub-g-10'],['pick up'],pick up green cube,"['green', 'cube']","[1.0, 0.07218284827226966, 0.024333025933775124, 0.1010331824339621, 0.05607151926074689, 0.03899394463529383, 0.2658226658305212, 0.06694410109422606, 1.0, 0.09801111050863096, 0.036079802274466055, 0.07282129941023417, 0.023514958479025697, 0.05000780346667809, 0.06830113367308513, 0.025882604727084903]"
04-08-41-01,1,04-08,['04-08-08-cub-g-10'],['pick up'],pick up green big cube,"['green', 'big', 'cube']","[0.14310942637160187, 0.07922703777106957, 0.027762859699542314, 0.1353466151857803, 0.0495239388826936, 0.04277867168742677, 0.10228070198168969, 0.053026765526500534, 1.0, 0.0579798383867966, 0.035658899156690356, 0.09695506191056595, 0.024778483900084348, 0.042915460806436816, 0.07502165826411358, 0.033634580469007795]"
04-08-42-02,2,04-08,['04-08-08-cub-g-10'],['pick up'],pick up cube,['cube'],"[0.13484246245432507, 0.08302104398142757, 0.025651372959836466, 0.16406059705127837, 0.040456444235028616, 0.040026072150706145, 0.11319719080638853, 0.04987498512304426, 1.0, 0.05352076740921377, 0.033991647506307114, 0.09915406364288157, 0.022542622309332728, 0.0358187869907445, 0.07374861982225853, 0.030093323557226808]"
04-08-43-03,3,04-08,['04-08-08-cub-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[1.0, 0.06639432330481897, 0.0222748595650614, 0.08989808487839145, 0.05194923564966853, 0.035860217321574295, 0.3151401796050322, 0.06457103441726766, 1.0, 0.09982338826388742, 0.03364638379666318, 0.06567043464762529, 0.021732419750189122, 0.046768528021554595, 0.06289830497659356, 0.023372605801672244]"
04-08-44-04,4,04-08,['04-08-08-cub-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.20449640708758182, 0.068814648954525, 0.024765502647819633, 0.10847909617212345, 0.05258616061218334, 0.03853953149953994, 0.11141699237635125, 0.05289021315965639, 1.0, 0.06315948893227831, 0.03304804293258048, 0.07874771205819213, 0.022870882026330183, 0.04509391153937315, 0.06627802615650043, 0.028813383844964638]"
04-08-45-00,0,04-08,['04-08-09-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.02450328142174119, 0.015682003870246094, 0.006963879236138835, 0.013386452870222632, 0.01984867030159354, 0.01151316967446997, 0.2756201817060695, 0.4995476669887527, 0.04725882689318286, 1.0, 0.013226913073505351, 0.013895063951953347, 0.008984095914011033, 0.02457928967550953, 0.01857827800360326, 0.006412226419000186]"
04-08-46-01,1,04-08,['04-08-09-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.1100944878185346, 0.07250197663434113, 0.03128264512430736, 0.06044465134849076, 0.08054291365036724, 0.05214943585322094, 1.0, 1.0, 0.2174201387353492, 1.0, 0.061696267770832335, 0.06295286672663655, 0.04056637677091165, 0.0965877753899332, 0.08540057531631141, 0.028359888860763516]"
04-08-47-02,2,04-08,['04-08-09-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.019269536216701466, 0.017869751755369593, 0.007952875447843687, 0.013404857768776935, 0.014527071071018543, 0.013442779519716268, 0.7894717618206017, 1.0, 0.034189651977334874, 1.0, 0.01773007755164911, 0.014995711332809967, 0.011450941281601694, 0.016455521992050023, 0.02237171699905862, 0.0068677452654675114]"
04-08-48-03,3,04-08,['04-08-09-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.10539352165646593, 0.07673229757500116, 0.03311734119668452, 0.06197490393339994, 0.07661645510118757, 0.055505368717203775, 1.0, 1.0, 0.20201381342340421, 1.0, 0.06776900151239272, 0.06572975816691472, 0.043999929385857776, 0.09008413435446036, 0.09149362696476385, 0.029569848012263505]"
04-08-49-04,4,04-08,['04-08-09-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.03288994183773534, 0.02411191285285419, 0.011536584784663472, 0.020534341099228158, 0.03205008119002095, 0.01883886136163116, 0.10908804671456718, 0.5550339739741004, 0.05729576832439292, 1.0, 0.021177566586301634, 0.021911614790483494, 0.015355978114380078, 0.03978268403991148, 0.029642535698500276, 0.010750108631229377]"
04-08-50-00,0,04-08,['04-08-10-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.017871845227178346, 0.21289295798660396, 0.04187635396124827, 0.024731876313741706, 0.011181474026943129, 0.1275170254319503, 0.08274171032869256, 0.1515397762374316, 0.03343575450367115, 0.025535668539224256, 1.0, 0.05588801103853188, 0.18677883343541005, 0.011093589698177541, 1.0, 0.016915123271195282]"
04-08-51-01,1,04-08,['04-08-10-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.023036955163259747, 1.0, 0.05518499551313148, 0.03516296410713671, 0.013412289805526653, 0.2693718469365074, 0.1922763799990251, 0.13998043212597375, 0.04758735531309108, 0.031529561205604316, 1.0, 0.09423962149622021, 0.06429603631781673, 0.013247547608896532, 1.0, 0.02067401440781016]"
04-08-52-02,2,04-08,['04-08-10-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.01744006899306403, 0.1963353160671727, 0.04432995138983904, 0.024237546599146773, 0.011031479092827947, 0.13319927526677777, 0.06977207762010447, 0.12023088241991262, 0.03225992432617098, 0.024245154912668872, 1.0, 0.056069427621751704, 0.24263555481485885, 0.010927303616731008, 1.0, 0.01728603725897325]"
04-08-53-03,3,04-08,['04-08-10-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.03449949242879076, 1.0, 0.12738711706719427, 0.05458989201665988, 0.020515848303561086, 1.0, 0.16503382420399282, 0.14417459573771638, 0.06984394702664642, 0.04371111181083796, 1.0, 0.1797752867100588, 0.10453710840593738, 0.02016323447821803, 1.0, 0.035768541810386224]"
04-08-54-04,4,04-08,['04-08-10-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.017934314518868146, 0.20232088693618977, 0.03860434168076402, 0.024585483192386414, 0.011146094029588946, 0.11394147345919567, 0.09505290952684944, 0.19654662358473982, 0.03376423311275443, 0.026368214730489285, 1.0, 0.053815549404889175, 0.1585497748850137, 0.011077285514353866, 1.0, 0.01629281542391736]"
04-08-55-00,0,04-08,['04-08-11-cub-g-10'],['pick up'],pick up green cube,"['green', 'cube']","[0.048920686534124964, 1.0, 0.08174698458723652, 0.13018925281866167, 0.028513424680200513, 0.10922713010348277, 0.07851716436260568, 0.05694695689210225, 0.12718518210692698, 0.03970926695300462, 0.07222682968144917, 1.0, 0.04055633298160735, 0.026812890902629817, 1.0, 0.15944789739596762]"
04-08-56-01,1,04-08,['04-08-11-cub-g-10'],['pick up'],pick up green big cube,"['green', 'big', 'cube']","[0.0020764311874878604, 0.881622909060287, 0.0031563129121172755, 0.005247890868360414, 0.0012316605009177913, 0.004189097784563156, 0.0031039186715406423, 0.0023229238419479187, 0.005297902709043539, 0.0016570701193277775, 0.0027817824785815164, 1.0, 0.001671627537274174, 0.0011546702329438437, 0.07621520592352181, 0.00827059617208538]"
04-08-57-02,2,04-08,['04-08-11-cub-g-10'],['pick up'],pick up cube,['cube'],"[0.024731450961219932, 1.0, 0.029302578615471118, 0.11120223549350473, 0.013113989278297662, 0.043463002262200436, 0.0441481615201402, 0.026508880983269995, 0.09043633624044162, 0.019149854468132835, 0.03138230782421617, 1.0, 0.01665911526353363, 0.012296993414009309, 0.49940442955203207, 0.038200664123530105]"
04-08-58-03,3,04-08,['04-08-11-cub-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.030022874011479884, 1.0, 0.03804066256742409, 0.09437632576972502, 0.016967673196958008, 0.053151767473841115, 0.046146451726776117, 0.03176045343168434, 0.09093457570759803, 0.02320017423039919, 0.03661092348296315, 1.0, 0.021458969117048872, 0.01586262316512521, 0.4313684275395892, 0.07009809857938774]"
04-08-59-04,4,04-08,['04-08-11-cub-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.009558299587266708, 0.7611203403073337, 0.01841702372272701, 0.020759051009132046, 0.005893765493956274, 0.022898061541899464, 0.014377870060578564, 0.01155599654978629, 0.02144120646042707, 0.007950301571151336, 0.014725800221243346, 1.0, 0.008864392049067216, 0.005551254421694107, 1.0, 0.0768866370037369]"
04-08-60-00,0,04-08,['04-08-12-cyl-g-03'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.011703870154137447, 0.05057394637799761, 0.021870399810306106, 0.014899313641501339, 0.007845635846461809, 0.0448280044487567, 0.03770794207174545, 0.11614102097758029, 0.020303666868121364, 0.017241385025571578, 1.0, 0.02863919926455904, 1.0, 0.0078161858519764, 0.6092404275251029, 0.011189002136181958]"
04-08-61-01,1,04-08,['04-08-12-cyl-g-03'],['pick up'],pick up green small cylinder,"['green', 'small', 'cylinder']","[0.02804305017499044, 0.14309473455282154, 0.05521416722030981, 0.03633284427552915, 0.01847033487904177, 0.12141619707996892, 0.09903772842655348, 0.2903451045192121, 0.04950857190214404, 0.04127848043184649, 1.0, 0.07221534348855865, 1.0, 0.01838952212294164, 1.0, 0.026653920926081893]"
04-08-62-02,2,04-08,['04-08-12-cyl-g-03'],['pick up'],pick up cylinder,['cylinder'],"[0.00853975398097345, 0.038032782930902474, 0.016389312476191967, 0.010936201436420254, 0.005717505492589047, 0.03377804726272105, 0.027200510004274505, 0.07735702220193214, 0.014834381279060383, 0.012447500862090845, 1.0, 0.021282461451578673, 1.0, 0.005691566649807373, 0.7195296622896915, 0.008263291681766252]"
04-08-63-03,3,04-08,['04-08-12-cyl-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.011819003359334187, 0.05100445697338618, 0.022060012346096267, 0.01504195090836257, 0.007923253967290949, 0.04520576921196965, 0.03809781985293126, 0.11777622720099858, 0.020502192542663056, 0.01741914171714476, 1.0, 0.028897915067702878, 1.0, 0.007893785512354042, 0.6050653389042103, 0.01129313243555537]"
04-08-64-04,4,04-08,['04-08-12-cyl-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.008724575111748817, 0.03783581023348887, 0.017063563660751888, 0.011193106806626864, 0.0058803611187130764, 0.03429164665853556, 0.026106020534157177, 0.06673441263876406, 0.015061000701098792, 0.012478956995318768, 1.0, 0.021889433415628826, 1.0, 0.005846976986290928, 0.7282419413510978, 0.00865219378777858]"
04-08-65-00,0,04-08,['04-08-13-cyl-g-03'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.05207101741526607, 0.024578889305248236, 0.012149570438921974, 0.025335526471657627, 0.3545233889288804, 0.01905808743227944, 0.05671615844238358, 0.0499143596413811, 0.1170062110964085, 0.19047276518995865, 0.017987932627355072, 0.0247640383077716, 0.013967678248861913, 1.0, 0.028681650211900212, 0.012772726241725669]"
04-08-66-01,1,04-08,['04-08-13-cyl-g-03'],['pick up'],pick up green small cylinder,"['green', 'small', 'cylinder']","[0.03152117933517677, 0.013959214476675676, 0.006833789987015399, 0.014579314122557236, 0.633860825372811, 0.01071621284837298, 0.03240336512755306, 0.027042528678291804, 0.07730280906387814, 0.09644173352419279, 0.010063795931009518, 0.014112474686694312, 0.007775603049825998, 1.0, 0.01616995144168584, 0.007217202354259258]"
04-08-67-02,2,04-08,['04-08-13-cyl-g-03'],['pick up'],pick up cylinder,['cylinder'],"[0.09366480389429264, 0.0393874644643167, 0.019215096049618876, 0.04190523061701056, 1.0, 0.03005098939068215, 0.08804625704201523, 0.07079022307606714, 0.25757493080211114, 0.20388380795143696, 0.027891228615913085, 0.040178977037079594, 0.021564838105572713, 1.0, 0.04533724617966713, 0.020508906774216337]"
04-08-68-03,3,04-08,['04-08-13-cyl-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.03392861264208504, 0.015300699809649675, 0.0075219306237132326, 0.01596082102430932, 0.606996297376095, 0.011787222844242213, 0.03500863595565372, 0.029650499353572998, 0.08146532459075449, 0.10156252006187798, 0.011056985570037522, 0.01548352992441724, 0.008568006414869803, 1.0, 0.017757711748584693, 0.00795120206013704]"
04-08-69-04,4,04-08,['04-08-13-cyl-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.04924595874075044, 0.02217726114749435, 0.010841004796179839, 0.02293759298793294, 0.37851438221485934, 0.017035943144619578, 0.05323754616737076, 0.044974933654731174, 0.11626348219735692, 0.19681632542636204, 0.016125704931449967, 0.02228911870733602, 0.012423590145591483, 1.0, 0.02574565036633918, 0.011371505371625982]"
04-08-70-00,0,04-08,['04-08-14-cub-g-10'],['pick up'],pick up green cube,"['green', 'cube']","[0.01114904210355129, 1.0, 1.0, 0.020772795501942866, 0.006767909649147163, 0.7071772788826077, 0.02643812155581119, 0.022096749543186054, 0.022954888625652814, 0.011358881383728134, 0.12569844067748925, 1.0, 0.01896543426420557, 0.00653009448207952, 1.0, 0.020090363330598448]"
04-08-71-01,1,04-08,['04-08-14-cub-g-10'],['pick up'],pick up green big cube,"['green', 'big', 'cube']","[0.02598097988264046, 1.0, 0.3408509490282468, 0.04325125830432126, 0.01580963281921898, 1.0, 0.08077316264386443, 0.07384615492840713, 0.05171659204525155, 0.029797742253935736, 1.0, 0.22035318552941735, 0.06833433178581301, 0.015420433910562881, 1.0, 0.03386557686832037]"
04-08-72-02,2,04-08,['04-08-14-cub-g-10'],['pick up'],pick up cube,['cube'],"[0.031096229310108116, 1.0, 0.2435958899820836, 0.06019445766816849, 0.019218204620482546, 0.19034678719328244, 0.05936139896284587, 0.050190344276267694, 0.06399515144175243, 0.0293299119177004, 0.10556815915737736, 1.0, 0.04243790004030589, 0.018389659729380184, 1.0, 0.086275905700245]"
04-08-73-03,3,04-08,['04-08-14-cub-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.013195181313408588, 1.0, 0.237334598739337, 0.02120223292195396, 0.008485989871153125, 0.19647571216837326, 0.028919714640521225, 0.029943412186177472, 0.024574237148040155, 0.01419663497212578, 0.2558744873760859, 0.10656532279333969, 0.03250280909603183, 0.008231428014993743, 1.0, 0.02249823875845808]"
04-08-74-04,4,04-08,['04-08-14-cub-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.010027631749981612, 0.5057096467874517, 0.10643580455280903, 0.016380874300987752, 0.006521089665435839, 0.0773299122173662, 0.019532198250749724, 0.019702746847427306, 0.018570444116131773, 0.010280520521047607, 0.05805637100519061, 0.1043236004765509, 0.02010094509894127, 0.006294606302793338, 1.0, 0.020733608107135273]"
04-08-75-00,0,04-08,['04-08-15-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.03290874496847758, 0.15001334502225472, 0.05265148166330538, 0.05948002891199057, 0.021798746044501972, 0.06567035801781862, 0.04324011009020605, 0.038251842285193745, 0.06515331366974227, 0.027194180296101784, 0.043260165119899635, 1.0, 0.03073575263828186, 0.020466565477504892, 0.34917536579472075, 1.0]"
04-08-76-01,1,04-08,['04-08-15-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.028619783021720656, 0.15125456930268924, 0.04765945710056024, 0.052850294899213446, 0.01877863127951262, 0.05912032528379709, 0.03834493031274523, 0.033591091631891085, 0.057448781267234905, 0.023715613982209987, 0.03876431570132374, 1.0, 0.026930184756495713, 0.017643951453790344, 0.40527807000681576, 1.0]"
04-08-77-02,2,04-08,['04-08-15-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.030909689249712328, 0.15235872594789643, 0.05027539091812603, 0.05666068908902455, 0.02035214657088256, 0.06259590072715117, 0.041011196878653206, 0.036030150431899055, 0.06180763449904579, 0.025547509975476085, 0.04113695992067527, 1.0, 0.02886952388529131, 0.019112671187141245, 0.3733318107190249, 1.0]"
04-08-78-03,3,04-08,['04-08-15-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.03086411149056513, 0.15084056904252466, 0.05041527873554614, 0.05634329049950764, 0.020352811593459707, 0.06269462086398848, 0.040947822277938875, 0.036065821546215834, 0.061486202443745724, 0.02554632129784565, 0.041205048854581094, 1.0, 0.028960009381112137, 0.01911662491979199, 0.375161467053177, 1.0]"
04-08-79-04,4,04-08,['04-08-15-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.02928142732040813, 0.14867141755107594, 0.04879050039691791, 0.05352057353385475, 0.019289218240247874, 0.060453160723655815, 0.0391025506660035, 0.03445315476084673, 0.0582919322039443, 0.024309655247308878, 0.03967402376378293, 1.0, 0.027730006438519902, 0.018126695261583725, 0.3983056838918496, 1.0]"
04-09-00-00,0,04-09,['04-09-00-cyl-g-03'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[1.0, 0.024159066392314302, 1.0, 0.05629603474685722, 1.0, 0.026403146461836353, 0.21063062065217977, 0.03626528406505459, 0.052821326832116114, 0.19263043077503966, 0.04601719502450965, 0.08583494468657682, 0.02925164821781444, 0.0360362037798845, 0.047904329783624, 0.15574976858219267]"
